"LocID" "SeriesID" "DateFormtd" "year" "TFR" "births"
764 10011714697150 1970-04-01 1963.74657534247 6.41129626979464 1208576.48710556
764 10011714697150 1970-04-01 1962.74657534247 6.53531874575416 1197326.85280516
764 10011714697150 1970-04-01 1961.74657534247 6.62012002425373 1177542.1136187
764 10011714697150 1970-04-01 1960.74657534247 6.67569820041895 1151734.49596935
764 10011714697150 1970-04-01 1959.74657534247 6.7460500037683 1127465.13524788
764 10011714697150 1970-04-01 1958.74657534247 6.81104773008882 1101044.73173387
764 10011714697150 1970-04-01 1957.74657534247 6.86917427056891 1072863.97633567
764 10011714697150 1970-04-01 1956.74657534247 6.89715411739639 1039541.23191012
764 10011714697150 1970-04-01 1955.74657534247 6.90841832883337 1003326.5656727
764 11320212752135 2000-04-01 1999.74863387978 1.52500192307857 810494.528210117
764 11320212752135 2000-04-01 1998.74863387978 1.61333893333482 859612.980818232
764 11320212752135 2000-04-01 1997.74863387978 1.6837351785803 899329.46621539
764 11320212752135 2000-04-01 1996.74863387978 1.74611384743963 934857.379006337
764 11320212752135 2000-04-01 1995.74863387978 1.80018721715034 965894.930423589
764 11320212752135 2000-04-01 1994.74863387978 1.8519412087965 992248.237905742
764 11320212752135 2000-04-01 1993.74863387978 1.90240709613642 1014150.63764405
764 11320212752135 2000-04-01 1992.74863387978 1.94575162158063 1031821.2179336
764 11320212752135 2000-04-01 1991.74863387978 1.98340991548838 1046148.6001952
764 11320212752135 2000-04-01 1990.74863387978 2.0166500082427 1057890.78147031
764 11320212752135 2000-04-01 1989.74863387978 2.05966695031614 1067816.20217143
764 11320212752135 2000-04-01 1988.74863387978 2.11572018339026 1076845.46412412
764 11320212752135 2000-04-01 1987.74863387978 2.17346195694871 1085727.69612917
764 11320212752135 2000-04-01 1986.74863387978 2.23137253816398 1093601.54582565
764 11320212752135 2000-04-01 1985.74863387978 2.28988566283559 1100657.37006356
764 13723026170203 2010-01-09 2009.52191780822 1.46709215756567 755094.034192859
