"LocID" "SeriesID" "DateFormtd" "year" "TFR" "births"
470 18216020212132 1995-11-26 1981.40136986301 2.10358938629299 5940.17789020997
470 220171156145148 2005-11-27 2005.40410958904 1.39938676133802 3842.32890335413
470 220171156145148 2005-11-27 2004.40410958904 1.38878280222851 3788.31133408456
470 220171156145148 2005-11-27 2003.40410958904 1.43352565758903 3884.05112645949
470 220171156145148 2005-11-27 2002.40410958904 1.48667786268368 4001.18802176781
470 220171156145148 2005-11-27 2001.40410958904 1.54729142977932 4135.95659842628
470 220171156145148 2005-11-27 2000.40410958904 1.61926506246613 4313.5461399853
470 220171156145148 2005-11-27 1999.40410958904 1.679778715879 4473.29286339887
470 220171156145148 2005-11-27 1998.40410958904 1.74378296641354 4639.43137314124
470 220171156145148 2005-11-27 1997.40410958904 1.80970325363481 4808.9743718846
470 220171156145148 2005-11-27 1996.40410958904 1.87633580308692 4977.73945626882
470 220171156145148 2005-11-27 1995.40410958904 1.93330423923311 5146.7496901732
470 220171156145148 2005-11-27 1994.40410958904 1.97983262668689 5317.30984368228
470 220171156145148 2005-11-27 1993.40410958904 2.01547084896623 5460.34357609485
470 220171156145148 2005-11-27 1992.40410958904 2.03506757883922 5560.79127260995
470 220171156145148 2005-11-27 1991.40410958904 2.04345270976949 5630.71456659172
474 6618919173 2014-01-01 2013.5 1.77842954010345 3875.19922801656
474 6618919173 2014-01-01 2012.5 1.79415570190267 4000.00805947896
474 6618919173 2014-01-01 2011.5 1.80983248352173 4124.08498806178
474 6618919173 2014-01-01 2010.5 1.82849951614995 4254.29518636826
474 6618919173 2014-01-01 2009.5 1.84860504401251 4387.53003790017
474 6618919173 2014-01-01 2008.5 1.85816649372554 4520.75299716668
474 6618919173 2014-01-01 2007.5 1.85680218954529 4651.29808565146
474 6618919173 2014-01-01 2006.5 1.85470365329697 4776.49598950714
474 6618919173 2014-01-01 2005.5 1.85082253882254 4893.42712107297
474 6618919173 2014-01-01 2004.5 1.84428855208501 4999.55059809216
474 6618919173 2014-01-01 2003.5 1.83444724536271 5090.92113367191
474 6618919173 2014-01-01 2002.5 1.81931756550124 5163.49313754204
474 6618919173 2014-01-01 2001.5 1.80033172489282 5221.46436075642
474 6618919173 2014-01-01 2000.5 1.77730395608017 5264.03588531248
474 6618919173 2014-01-01 1999.5 1.74842039227626 5284.89644163349
474 7622232620 1974-10-16 1974.28904109589 2.69453139524198 5355.79026593014
474 7622232620 1974-10-16 1973.28904109589 3.87414355309847 7461.61051258695
474 7622232620 1974-10-16 1972.28904109589 4.23978198862702 7909.40657242154
474 7622232620 1974-10-16 1971.28904109589 4.62395408278605 8352.38079293577
474 7622232620 1974-10-16 1970.28904109589 5.02062306406051 8777.99808013589
474 7622232620 1974-10-16 1969.28904109589 5.15502075463055 8808.42006093239
474 7622232620 1974-10-16 1968.28904109589 5.42662409759525 9153.21893140634
474 7622232620 1974-10-16 1967.28904109589 5.6795073231279 9457.07118724547
474 7622232620 1974-10-16 1966.28904109589 5.91127669613344 9715.82392784007
474 7622232620 1974-10-16 1965.28904109589 6.11516916452783 9922.4494845795
474 7622232620 1974-10-16 1964.28904109589 6.27849921284793 10074.6987070482
474 7622232620 1974-10-16 1963.28904109589 6.39899767595027 10170.9741125085
474 7622232620 1974-10-16 1962.28904109589 6.46762623859724 10180.2705674676
474 7622232620 1974-10-16 1961.28904109589 6.45696261464507 10064.0511145465
474 7622232620 1974-10-16 1960.28904109589 6.38034013376277 9842.98588010334
474 46101519841 1999-03-08 1998.68082191781 1.60937711497849 4902.27872623804
474 46101519841 1999-03-08 1997.68082191781 1.68782168855272 5186.94150417827
474 46101519841 1999-03-08 1996.68082191781 1.7508524377221 5429.84775275777
474 46101519841 1999-03-08 1995.68082191781 1.80504996703196 5651.78683639754
474 46101519841 1999-03-08 1994.68082191781 1.85013629126575 5850.3987260242
474 46101519841 1999-03-08 1993.68082191781 1.89851971019167 6023.58988935134
474 46101519841 1999-03-08 1992.68082191781 1.9505480181514 6170.23498694517
474 46101519841 1999-03-08 1991.68082191781 1.99327583949868 6289.31999349276
474 46101519841 1999-03-08 1990.68082191781 2.02624202419669 6380.93144439016
474 46101519841 1999-03-08 1989.68082191781 2.04918953254415 6443.42770980001
474 46101519841 1999-03-08 1988.68082191781 2.07977878183711 6481.05987822415
474 46101519841 1999-03-08 1987.68082191781 2.12079222222034 6498.4807645185
474 46101519841 1999-03-08 1986.68082191781 2.1463505377536 6466.21558085815
