"LocID" "SeriesID" "DateFormtd" "year" "TFR"
32 2481427210146 1991-05-16 1989.8698630137 2.72830190315736
32 2481427210146 1991-05-16 1988.8698630137 3.16834017988059
32 2481427210146 1991-05-16 1987.8698630137 3.19527738069514
32 2481427210146 1991-05-16 1986.8698630137 3.27904276317242
32 2481427210146 1991-05-16 1985.8698630137 3.2105902299859
32 2481427210146 1991-05-16 1984.8698630137 3.13548061863148
32 2481427210146 1991-05-16 1983.8698630137 3.20299856350614
32 2481427210146 1991-05-16 1982.8698630137 3.35752478576108
32 2481427210146 1991-05-16 1981.8698630137 3.44034331313249
32 2481427210146 1991-05-16 1980.8698630137 3.49474371339298
32 2481427210146 1991-05-16 1979.8698630137 3.6498512294746
32 2481427210146 1991-05-16 1978.8698630137 3.64845679738744
32 2481427210146 1991-05-16 1977.8698630137 3.6217899933703
